Filename	Asset ID	PlaybackURL
search-only.mp4	6Kc7OHTm4XbEV7nZ7pYOk3vpQA7oPlDWcNWmof3EK02Q	https://mux-playground.now.sh/videojs?playback_id=HCV5eFUb1PlrF0102E6newuWf00ruA5BkPNtTFicav004ME
landing.mp4	xZRp722FFIl4RaLancvznuCgP93Z6Ok6MdlUEr6vku8	https://mux-playground.now.sh/videojs?playback_id=6ekBZH01vhyGEFV7yP6nAZpD1xC2Rzwj5ytEQFfmPhJU
matching.mp4	BX77H00Uy01UvhNJMbITz9t8CvYgfGB7TthqO7nQjwU01Y	https://mux-playground.now.sh/videojs?playback_id=4kw5Gx62vsJc00Y01YmpUZ8fZdpNvTUJCV01lGrwPprsGM
search.mp4	slBf02hBBbyWiZOusiuESvZQauZmnrqCg8ug8ZJEeELU	https://mux-playground.now.sh/videojs?playback_id=p00TaXJYAGfvSPs4lkHK4p1Bl00LOTuQqT1ojCJ11Gvow
signup-brief.mp4	MV78YoaAIpl4ZYerV26DxQrQv4Cw021ZKYza2EA5iTdY	https://mux-playground.now.sh/videojs?playback_id=1W8P1kYtbkL2W8oNi7lVNBQ1wVfIpKsrVM55V02Rfrls
signup-full.mp4	epjLMKJBurcv4CBXb1J63dBK2kUb1027MC51CO8e010202c	https://mux-playground.now.sh/videojs?playback_id=vydfOJaqCN5CcjxCNHBhnx4NLGhBZ2gbSegMTE01QPAE
signup-only.mp4	yJPN0201flXaD01dhgh9scSGB015YcNmIC9uY68iO01t7v6o	https://mux-playground.now.sh/videojs?playback_id=ZNsZLR6sCschtjbA1VOIiIRstYv8gs4Pu1w1mKZcGRQ
vetting.mp4	nr636j2F3nACMSPt01gAmfXVxufa01NzxV12J4C7v1y8k	https://mux-playground.now.sh/videojs?playback_id=TAYjMLwG3VKpWGur4H00duZAYCyOXMJHIDi00vKnQ51jM
signup.mp4	L5kd01otjjN2Y01KB1q2dZJwbCNBRrLVc5C177LzMI45I	https://mux-playground.now.sh/videojs?playback_id=2EurNKUJlX7iSNObeehoWFP3O7W8DyuYsmgseYJFmIY
